Employer_Category2,Monthly_Income,Contacted,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,Approved,Age,Gender_Female,Gender_Male,City_Category_A,City_Category_B,City_Category_C,City_Category_Other,Employer_Category1_A,Employer_Category1_B,Employer_Category1_C,Employer_Category1_Other,Primary_Bank_Type_G,Primary_Bank_Type_Other,Primary_Bank_Type_P,Source_S122,Source_S133,Source_S134,Source_S143,Source_S_others,Source_Category_A,Source_Category_B,Source_Category_C,Source_Category_D,Source_Category_E,Source_Category_F,Source_Category_G,EMI,Net_EMI
3.0,9400.0,1.0,2600.0,30000.0,5,14.85,1.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,711.0,3311.0
4.0,10500.0,0.0,4400.0,64800.0,4,14.718,1.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1941.284802084616,6341.284802084616
4.0,1600.0,0.0,0.0,21400.0,3,30.0,0.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,842.7131576229773,842.7131576229773
4.0,2660.5,0.0,0.0,32000.0,5,17.548000000000002,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,804.7418236287925,804.7418236287925
4.0,15000.0,1.0,0.0,120000.0,3,12.492,1.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4013.974627669869,4013.974627669869
4.0,1500.0,0.0,500.0,8400.0,3,33.4,0.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372.4149014642362,872.4149014642362
4.0,3760.0,1.0,544.0,48000.0,4,13.99,1.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1311.0,1855.0
4.0,9100.0,0.0,4500.0,75600.0,5,15.398,1.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1814.3512600606448,6314.351260060645
4.0,6000.0,0.0,2500.0,29600.0,4,15.098000000000004,1.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,857.0056769628222,3357.0056769628222
4.0,1500.0,1.0,0.0,10000.0,2,31.5,1.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,567.0,567.0
4.0,2084.8,1.0,500.0,20000.0,4,19.630000000000006,0.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,604.6715390902366,1104.6715390902366
4.0,8000.0,1.0,0.0,144000.0,4,22.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4537.0,4537.0
4.0,6000.0,1.0,0.0,15000.0,2,13.75,1.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,718.0,718.0
4.0,1020.0,0.0,400.0,6600.0,3,36.1,0.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,302.68105389769266,702.6810538976927
4.0,7000.0,1.0,0.0,115000.0,4,13.99,0.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3142.0,3142.0
4.0,7600.0,0.0,3781.7,86800.0,4,14.85,1.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2325.065840788403,6106.765840788403
4.0,2601.7,1.0,254.0,7000.0,2,27.0,1.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,381.0,635.0
4.0,4000.0,1.0,0.0,50000.0,2,20.0,1.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2545.0,2545.0
4.0,3500.0,0.0,0.0,30000.0,4,15.517999999999999,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,874.9487503448662,874.9487503448662
4.0,3900.0,1.0,500.0,30000.0,4,15.748,1.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,846.3415353331551,1346.3415353331552
4.0,2500.0,1.0,0.0,30000.0,3,20.17,1.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1117.5077863223166,1117.5077863223166
4.0,1800.0,0.0,0.0,23000.0,3,33.1,0.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,978.6496241934757,978.6496241934757
4.0,5000.0,1.0,0.0,73000.0,4,13.29,0.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1968.9307284747906,1968.9307284747906
4.0,2800.0,0.0,1000.0,23600.0,4,15.789999999999996,1.0,48.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,643.52409797819,1643.52409797819
3.0,3300.0,1.0,0.0,30000.0,4,15.698000000000002,0.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,845.5754812290877,845.5754812290877
4.0,2000.0,1.0,300.0,20000.0,3,18.15,0.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725.0,1025.0
2.0,4775.8,1.0,0.0,40000.0,4,14.25,1.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1098.0,1098.0
4.0,5000.0,1.0,0.0,50000.0,5,16.82,1.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1237.7946650516342,1237.7946650516342
4.0,2140.0,1.0,0.0,31000.0,5,18.5,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,796.0,796.0
4.0,5000.0,1.0,800.0,10000.0,2,14.5,0.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,482.0,1282.0
4.0,5016.4,1.0,1700.0,15000.0,2,16.75,1.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,740.0,2440.0
4.0,2945.0,1.0,0.0,20000.0,2,18.25,0.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1001.0,1001.0
4.0,900.0,0.0,0.0,47400.0,4,22.78,0.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1513.5321039384353,1513.5321039384353
4.0,4000.0,0.0,0.0,44800.0,3,15.97,0.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1662.290789046066,1662.290789046066
4.0,4100.0,1.0,650.0,50000.0,3,15.25,1.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1739.0,2389.0
1.0,10000.0,0.0,2550.0,70000.0,3,15.27,1.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2573.3783242871964,5123.378324287196
4.0,1750.0,1.0,0.0,10000.0,4,31.5,0.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,368.8362813385089,368.8362813385089
2.0,1250.0,1.0,0.0,20000.0,4,31.5,0.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,738.0,738.0
4.0,6800.0,1.0,1800.0,50000.0,5,15.25,1.0,43.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1196.0,2996.0
4.0,3900.0,1.0,0.0,15000.0,2,13.99,1.0,47.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,720.0,720.0
4.0,30000.0,0.0,2400.0,102000.0,5,16.017999999999994,0.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2623.212374112528,5023.212374112528
1.0,6000.0,1.0,0.0,92000.0,4,12.99,1.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2468.0,2468.0
4.0,5980.0,1.0,0.0,91000.0,4,14.85,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2526.0,2526.0
4.0,1500.0,1.0,0.0,22000.0,4,35.5,0.0,60.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,864.0,864.0
4.0,9000.0,1.0,3000.0,25000.0,3,15.25,1.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,870.0,3870.0
4.0,2500.0,1.0,0.0,10000.0,2,15.35,0.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,487.0,487.0
4.0,5400.0,1.0,2100.0,40000.0,5,15.25,1.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,957.0,3057.0
4.0,6050.0,0.0,250.0,36200.0,4,14.760000000000002,1.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1003.07456365224,1253.0745636522402
4.0,2200.0,1.0,0.0,32000.0,5,24.0,0.0,56.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,921.0,921.0
4.0,4700.0,1.0,0.0,72000.0,4,17.5,0.0,59.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2096.0,2096.0
4.0,3500.0,1.0,930.0,26000.0,5,14.85,1.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,616.0,1546.0
4.0,30000.0,1.0,980.8,20000.0,2,15.080000000000002,0.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,970.4933171142293,1951.2933171142292
4.0,2600.0,1.0,0.0,50000.0,5,15.5,0.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1203.0,1203.0
4.0,4000.0,1.0,1500.0,20000.0,3,16.15,1.0,34.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,704.6226648989859,2204.622664898986
4.0,2500.0,1.0,0.0,32600.0,4,19.05,0.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.0459172323544,1010.0459172323544
4.0,1700.0,1.0,400.0,14000.0,3,27.65,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,576.4462048421192,976.4462048421192
3.0,2700.0,0.0,1200.0,15000.0,3,18.48,0.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,520.3577502381852,1720.3577502381852
4.0,3500.0,0.0,0.0,28000.0,3,15.62,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1034.1351229306654,1034.1351229306654
4.0,3300.0,0.0,2400.0,32400.0,4,17.092,1.0,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,936.4462447785401,3336.44624477854
4.0,1700.0,1.0,550.0,12000.0,3,20.0,0.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,446.0,996.0
1.0,1900.0,0.0,800.0,17400.0,5,19.35,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,466.0443722774787,1266.0443722774787
1.0,4500.0,0.0,900.0,43600.0,3,14.845999999999998,1.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1433.273318165796,2333.273318165796
4.0,1896.6,1.0,0.0,10000.0,2,20.7,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512.3841730532608,512.3841730532608
4.0,20000.0,1.0,0.0,20000.0,2,14.888,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,968.669042423694,968.669042423694
4.0,2050.0,0.0,0.0,20800.0,4,20.45,1.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.1800752955756,684.1800752955756
1.0,6300.0,0.0,2646.7,30600.0,4,15.27,1.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,799.4224051380977,3446.1224051380977
4.0,1800.0,0.0,1000.0,21800.0,4,24.75,0.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,742.1832325784574,1742.1832325784574
4.0,2350.0,0.0,0.0,37000.0,4,18.24,0.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1174.5033232951246,1174.5033232951246
3.0,2200.0,1.0,710.0,10000.0,3,16.75,0.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,355.0,1065.0
4.0,10000.0,1.0,0.0,120000.0,5,14.398,0.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2817.012391666266,2817.012391666266
4.0,3150.0,1.0,0.0,15000.0,3,14.85,1.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0
4.0,3400.0,1.0,0.0,53000.0,5,22.1,1.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1466.8173360592934,1466.8173360592934
4.0,4750.0,1.0,278.7,20000.0,3,15.035999999999998,1.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,693.6592090395687,972.3592090395687
4.0,5500.0,1.0,0.0,99000.0,5,12.99,1.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2252.0,2252.0
4.0,3000.0,1.0,330.0,20000.0,3,18.5,1.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,728.0,1058.0
2.0,2000.0,1.0,0.0,30000.0,4,26.43,1.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.7902518104074,1018.7902518104074
4.0,3600.0,1.0,0.0,58000.0,5,18.0,1.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1473.0,1473.0
4.0,8042.4,1.0,445.0,20000.0,3,15.1,1.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,694.2863790671022,1139.2863790671022
4.0,4800.0,1.0,0.0,50000.0,2,16.247999999999998,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2454.0844961455105,2454.0844961455105
4.0,5000.0,1.0,0.0,87000.0,4,14.298000000000002,1.0,47.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2390.429172559272,2390.429172559272
4.0,6200.0,1.0,0.0,20000.0,3,15.05,1.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,693.7963744489688,693.7963744489688
3.0,3000.0,1.0,0.0,20000.0,3,16.698,1.0,43.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,710.0521645192497,710.0521645192497
4.0,7600.0,0.0,3300.0,63200.0,4,15.2,1.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1765.3172463464145,5065.317246346414
1.0,6550.0,1.0,2576.3,50000.0,5,13.0,1.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1138.0,3714.3
4.0,9000.0,1.0,1500.0,50000.0,5,15.25,1.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1196.0,2696.0
4.0,2000.0,1.0,6.0,30000.0,5,20.35,0.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,800.6701478552112,806.6701478552112
4.0,3100.0,1.0,750.0,30000.0,4,17.0,1.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,866.0,1616.0
4.0,2900.0,1.0,122.7,20000.0,5,16.75,1.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,494.0,616.7
4.0,2100.0,0.0,400.0,28400.0,5,23.25,0.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,822.6226612394082,1222.6226612394082
4.0,1820.0,0.0,800.0,22400.0,5,22.73,1.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,657.7600103229496,1457.7600103229497
4.0,6150.0,1.0,1700.0,10000.0,2,14.85,1.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,484.0,2184.0
